;k;g;a;xE;CLUSTER;expP;stdE;xP;stdP;KG
52;1000.0;30.0;1.0;0.7095223050221054;0.0;0.1492174236878633;0.22107956993650163;0.6337195872293515;0.06980153020375673;33.333333333333336
91;1000.0;40.0;0.5;230.74345170130252;1.0;0.968281574443818;0.004197231828614258;117.35253215334612;0.003173354915288638;25.0
188;1000.0;40.0;0.55;197.40614283605632;1.0;1.1097651611884127;0.004744377947846848;11.798927799729315;0.0013366409925120119;25.0
286;1000.0;40.0;0.6;108.39892941212416;0.0;1.2988631026046251;0.004232164510079053;1.0645490497235597;0.0005727300427244408;25.0
386;1000.0;40.0;0.65;43.73174778125638;0.0;1.5603251660726285;0.0034687801075379754;2.3000779593930867;0.0009655197626896812;25.0
485;1000.0;40.0;0.7;17.39799136943924;0.0;1.8842112345169917;0.002926348942819665;3.225217956406564;0.0014330081722050804;25.0
584;1000.0;40.0;0.75;8.672130940674233;0.0;2.2605300644512285;0.002540537852587637;3.8844069658029343;0.002005071629073768;25.0
12;1000.0;40.0;0.8;5.457647228927471;0.0;2.0094783297774987;0.008183852640835107;4.022924012258444;0.007546780388631194;25.0
773;1000.0;40.0;0.85;5.655768175974751;0.0;2.7293154051822968;0.0028096793073391145;4.996266242970394;0.005141430395016879;25.0
862;1000.0;40.0;0.9;3.615866484110743;0.0;0.552567359770307;0.07037657413566732;2.839457804455014;0.02750112988346577;25.0
952;1000.0;40.0;0.95;0.7919033657405806;0.0;0.14336440512800833;0.1814830919691112;0.7362908414648749;0.06361455554123832;25.0
53;1000.0;40.0;1.0;0.9760068398877587;0.0;0.1718186245475849;0.17949008494019852;0.8658739166354943;0.06585941292200838;25.0
92;1000.0;50.0;0.5;210.93844093264514;1.0;0.915440254945559;0.003344619287062597;334.2392215419958;0.004413650552598426;20.0
189;1000.0;50.0;0.55;237.38592897273082;1.0;1.0466648160606962;0.004282618293470507;56.27021204631561;0.002271236675460804;20.0
287;1000.0;50.0;0.6;164.31591843419875;0.0;1.219594818281647;0.004172996787807149;2.644541659686361;0.0006486083110128438;20.0
387;1000.0;50.0;0.65;73.3533406388528;0.0;1.4573094455963511;0.0034502354285216234;0.6217283282632834;0.0003871254864984912;20.0
486;1000.0;50.0;0.7;27.963118338675933;0.0;1.7652062914933868;0.002847509059617732;2.0717045808586394;0.0008586122718290518;20.0
585;1000.0;50.0;0.75;11.98716690569231;0.0;2.136797345131052;0.002389976646292017;3.162110453709261;0.001313743227216543;20.0
681;1000.0;50.0;0.8;7.063559654153485;0.0;2.5837821020058223;0.002067803496500784;4.0539256037764115;0.0018303320808175218;20.0
774;1000.0;50.0;0.85;5.806831335686523;0.0;2.8945987713886083;0.002043826912976405;4.790477011872142;0.003273807490824026;20.0
863;1000.0;50.0;0.9;10.799041050391644;0.0;2.8369262273670133;0.040239711199246735;5.368037136222097;0.0060977011274506;20.0
953;1000.0;50.0;0.95;3.0297430447213123;0.0;0.4325093510306669;0.08944708230737485;2.5527012323973177;0.034562879040152164;20.0
1040;1000.0;50.0;1.0;0.6089007422048504;0.0;0.09370254777629236;0.2740681093287829;0.5829418528177901;0.08783799816854311;20.0
93;1000.0;60.0;0.5;170.92958502819116;1.0;0.8826136823984789;0.002641705072273871;691.2378129204394;0.005547652234082292;16.666666666666668
190;1000.0;60.0;0.55;240.94572719497987;1.0;0.9916389457747984;0.0037447211522020954;158.31594396523917;0.0032385698249963357;16.666666666666668
288;1000.0;60.0;0.6;211.45007615859438;1.0;1.1502474468659964;0.004070353506982889;16.299280508933947;0.0012964114606328278;16.666666666666668
388;1000.0;60.0;0.65;109.03104718104194;0.0;1.3678414753718722;0.003472026122159604;0.19722003625321208;0.00019097193895773303;16.666666666666668
487;1000.0;60.0;0.7;42.23446051740971;0.0;1.6546658231253877;0.0028238011249336523;0.9290743190548012;0.000489858871491028;16.666666666666668
586;1000.0;60.0;0.75;16.662009500664038;0.0;2.0073838418060377;0.0023316225260863986;2.2737549417376712;0.0009058272414561912;16.666666666666668
682;1000.0;60.0;0.8;8.41788403205693;0.0;2.4353766649335484;0.001933397028366371;3.469453403667566;0.001342560019356347;16.666666666666668
775;1000.0;60.0;0.85;6.111014356029784;0.0;2.8827597588212988;0.0017250754775038168;4.4100459827722585;0.0021282763825462656;16.666666666666668
864;1000.0;60.0;0.9;5.688825593646798;0.0;3.147524399688487;0.0019078142739583656;5.1678474341082365;0.0038829266120379174;16.666666666666668
954;1000.0;60.0;0.95;7.959410053520048;0.0;1.0023855800416464;0.05911578397773574;5.610864408542226;0.01956424624593368;16.666666666666668
1041;1000.0;60.0;1.0;1.997138088541424;0.0;0.2760931133898807;0.1279800433228166;1.7984605153963862;0.04807095253511718;16.666666666666668
94;1000.0;70.0;0.5;145.09955668410225;1.0;0.8749101891399165;0.0021766137739332976;1148.994896325858;0.006450678249811086;14.285714285714286
191;1000.0;70.0;0.55;221.11284164028962;1.0;0.9495861786163072;0.003225767711602747;329.40413518779303;0.004148515219738112;14.285714285714286
289;1000.0;70.0;0.6;239.8284210183084;1.0;1.0924289014001929;0.003888134912252951;52.6967030897917;0.002029224109029478;14.285714285714286
389;1000.0;70.0;0.65;147.4861518385875;0.0;1.291046048702745;0.0034969870398092948;3.3571153121910555;0.0006361768761196048;14.285714285714286
488;1000.0;70.0;0.7;59.99120400435194;0.0;1.5590744003100103;0.002828065634132833;0.460065268055629;0.00036084169795612967;14.285714285714286
587;1000.0;70.0;0.75;22.774926797849773;0.0;1.889208953661204;0.002311075606027297;1.4829537584795698;0.0006834666697132974;14.285714285714286
683;1000.0;70.0;0.8;10.267018056801037;0.0;2.2925156223210257;0.0018761526921962847;2.8280891906034933;0.0010611550269025054;14.285714285714286
776;1000.0;70.0;0.85;6.5683231670504965;0.0;2.786542441028093;0.0015692361338774052;3.972869903787939;0.0014779927218882222;14.285714285714286
865;1000.0;70.0;0.9;5.72435610707823;0.0;2.9911566951828044;0.001545735514689493;5.072869868346173;0.0034109553688119205;14.285714285714286
955;1000.0;70.0;0.95;5.773760719750045;0.0;3.3100819211334254;0.0020147027039078024;5.597308093552041;0.0050001078108320995;14.285714285714286
1042;1000.0;70.0;1.0;4.888269020008063;0.0;0.5727204021214755;0.08496212552147961;4.031960137542476;0.030992795191571325;14.285714285714286
2;1000.0;80.0;0.5;126.77798019898954;1.0;0.8697300093254193;0.0019335975293655841;1416.6066262534503;0.006792854353224802;12.5
192;1000.0;80.0;0.55;190.2964947705959;1.0;0.9206527210150608;0.002748630542621004;573.5313170443848;0.004985282475486706;12.5
290;1000.0;80.0;0.6;246.89964775696723;1.0;1.04600363698265;0.003621020358708936;120.48419486418648;0.0027547748277063173;12.5
390;1000.0;80.0;0.65;183.02199698572628;1.0;1.2264141312582222;0.003498175504626571;12.903943915716654;0.0011027380403609132;12.5
489;1000.0;80.0;0.7;81.08795223833624;0.0;1.4758292796665975;0.0028487230169708913;1.385822089538857;0.0005151722263892694;12.5
588;1000.0;80.0;0.75;30.35250639303986;0.0;1.7872974188973187;0.002309077934887906;1.1064661402820868;0.0006097270444153435;12.5
684;1000.0;80.0;0.8;12.649513198283813;0.0;2.1680038749307458;0.0018550645363643145;2.2536859355728063;0.0008986647845643801;12.5
777;1000.0;80.0;0.85;7.197563183695961;0.0;2.6229520051669724;0.001491901427909126;3.535062473094562;0.0012935903135543208;12.5
866;1000.0;80.0;0.9;5.815823192329306;0.0;2.9734689704375485;0.0013429463894142687;4.700557903141763;0.0025164281023150113;12.5
41;1000.0;80.0;0.95;6.484642396609064;0.0;3.106075943992731;0.01355099209074971;5.514659944462397;0.0054006518907092375;12.5
1043;1000.0;80.0;1.0;9.831320969499883;0.0;3.0407518406119323;0.06124843949988401;6.130525729381228;0.0076567985930038815;12.5
95;1000.0;90.0;0.5;115.40816601467813;1.0;0.9311555081080592;0.001604168008411198;1894.6547880805801;0.007031097047470247;11.11111111111111
193;1000.0;90.0;0.55;164.14367554124775;1.0;0.9014608294433716;0.002364243451527505;867.6584110442243;0.005670076945615586;11.11111111111111
291;1000.0;90.0;0.6;241.04547669707287;1.0;1.0071825524090892;0.0033327729519383445;221.09374635385606;0.003421945985988517;11.11111111111111
391;1000.0;90.0;0.65;211.8070021149949;1.0;1.1723008057968085;0.0034781821963372635;32.30666485777377;0.0015813618296484561;11.11111111111111
490;1000.0;90.0;0.7;103.9449446621133;0.0;1.4044105986648303;0.0028753966857810874;4.488803315772459;0.0007697332973163227;11.11111111111111
589;1000.0;90.0;0.75;39.415181453094426;0.0;1.6992489948518723;0.00231841425870496;1.4597674992544394;0.0006618428410797741;11.11111111111111
685;1000.0;90.0;0.8;15.57409488125668;0.0;2.0541943688016677;0.001850616481402085;1.8918709330159569;0.0008523074976541237;11.11111111111111
778;1000.0;90.0;0.85;8.0098046851501;0.0;2.4901982720919174;0.0014544930876867039;3.1272744536880026;0.0011501453684626282;11.11111111111111
867;1000.0;90.0;0.9;5.964318415000973;0.0;2.975299784978483;0.0012233999356728454;4.234048220467075;0.0016845648067203994;11.11111111111111
956;1000.0;90.0;0.95;5.656789575491757;0.0;3.2034332858157484;0.0013101693924324912;5.398404010450912;0.0035405716121079452;11.11111111111111
1044;1000.0;90.0;1.0;5.888383672605758;0.0;3.2230254858288245;0.0018600503867458355;6.1521965645520655;0.006243451824478695;11.11111111111111
3;1000.0;100.0;0.5;101.69339033533724;1.0;0.9425732046476348;0.0015163960964942919;1860.550573914869;0.007010777619189282;10.0
194;1000.0;100.0;0.55;144.6924902148689;1.0;0.8965618346997934;0.0020659090688966496;1179.9280359664385;0.006177417101096732;10.0
292;1000.0;100.0;0.6;226.39250652081745;1.0;0.9746765083598888;0.0030399359888447666;356.3576294662111;0.0040413806843380634;10.0
7;1000.0;100.0;0.65;227.6924941652321;1.0;1.0390805043026397;0.0035342015034887752;89.74564578206218;0.0023529706210065095;10.0
491;1000.0;100.0;0.7;128.8443082919872;0.0;1.3413875304907938;0.002911356975308486;10.314765302941607;0.001034035591236625;10.0
590;1000.0;100.0;0.75;49.82534768985961;0.0;1.6224691581015875;0.0023327144530656155;2.841344011494244;0.0007877640567321207;10.0
686;1000.0;100.0;0.8;19.065875970665875;0.0;1.957970563112165;0.0018567009965345927;1.897923759297056;0.0008599452204608685;10.0
779;1000.0;100.0;0.85;9.020911288460036;0.0;2.3686991633128787;0.0014404078565143814;2.8155302208175;0.0010936053566087283;10.0
868;1000.0;100.0;0.9;6.175053932175543;0.0;2.8093737438350126;0.0011530354656727356;3.990005807152445;0.0016185119631672285;10.0
957;1000.0;100.0;0.95;5.63267323993332;0.0;3.10269730081952;0.0011347822239899407;5.28289601578855;0.003107246544096157;10.0
1045;1000.0;100.0;1.0;5.797233334559423;0.0;3.2909179812253835;0.001510089628939807;6.113526266076077;0.005205878632293709;10.0
